ID_Vente,ID_Client,ID_Produit,Date,ID_Canal,Quantite,Montant_TTC
1332,2452,245,2024-11-12,1,2,903.38
1334,2989,293,2023-08-19,2,2,2471.16
1337,738,141,2023-06-07,3,4,2351.66
1338,1322,253,2023-01-23,2,3,12939.98
1339,4546,191,2023-06-13,2,2,6393.19
1344,2022,21,2023-07-07,3,3,5956.6
1347,1379,142,2023-11-27,1,4,30873.65
1348,3468,271,2023-12-05,1,3,8478.68
1349,236,96,2024-11-30,2,3,2445.91
1350,967,194,2023-11-10,1,1,3760.72
1353,4493,62,2023-03-11,2,1,741.37
1354,4156,121,2023-04-02,1,4,31912.61
1355,4175,211,2023-10-18,2,4,9779.81
1358,3451,97,2023-12-20,2,1,3011.63
1360,503,219,2023-05-16,3,3,3721.57
1361,3343,298,2023-06-13,1,3,1058.8
1364,165,56,2023-08-30,1,2,1095.05
1366,3802,99,2024-01-10,1,3,3725.68
1368,1940,210,2024-06-19,3,3,9842.62
1370,3857,295,2024-10-20,1,3,1431.25
1371,3614,145,2024-02-20,1,1,318.65
1376,1849,55,2023-03-25,1,2,343.42
1381,3698,251,2023-05-24,1,2,6861.07
1384,644,178,2024-09-17,3,4,1765.01
1389,4715,199,2024-03-31,3,1,238.28
1391,4633,164,2024-12-11,3,2,1948.37
1394,1845,134,2024-11-12,1,4,5492.54
1399,1206,18,2023-06-20,2,4,2195.52
1400,1277,190,2024-06-11,1,4,17834.78
1402,3331,48,2023-06-05,1,3,26262.97
1404,1399,32,2023-08-17,3,1,798.67
1408,3774,199,2023-03-29,1,2,476.57
1411,3404,238,2024-07-12,1,2,3094.97
1413,160,29,2023-09-15,3,2,14219.38
1414,2890,142,2024-09-14,2,1,7718.41
1416,640,10,2024-11-10,3,1,415.51
1424,3193,121,2024-05-15,3,4,31912.61
1425,2735,93,2023-08-18,1,2,494.81
1429,1690,119,2024-11-16,2,2,2839.1
1430,266,102,2024-06-06,2,3,4865.33
1431,1951,232,2023-09-18,2,2,18331.75
1437,4270,291,2023-11-03,1,2,324.62
1440,399,128,2024-07-21,3,1,2408.09
1443,4272,215,2023-08-10,3,4,318.0
1445,3856,247,2023-07-03,3,4,3160.9
1448,61,187,2024-05-26,3,3,7175.7
1454,2159,191,2023-04-01,1,2,6393.19
1455,619,149,2023-11-10,1,1,2615.57
1463,615,207,2024-10-07,2,1,180.82
1464,1788,69,2024-05-29,2,3,2992.07
1468,1124,58,2024-06-19,3,4,24591.98
1469,809,187,2024-03-21,2,3,7175.7
1475,4983,109,2024-06-19,3,4,10037.57
1477,2509,221,2023-03-28,3,3,1467.61
1479,4123,115,2023-09-28,1,4,5340.1
1481,4111,49,2023-03-11,3,3,3963.64
1483,2719,199,2024-04-14,2,3,714.85
1484,1989,27,2024-04-08,3,4,3208.18
1486,1584,231,2024-09-30,1,2,4724.83
1490,3010,24,2024-07-08,3,2,7494.98
1491,2889,270,2024-11-21,2,1,314.6
1492,4391,146,2024-02-26,1,2,16277.74
1494,1581,7,2023-08-11,2,2,617.4
1495,2391,215,2023-02-25,3,2,159.0
1498,4505,203,2024-09-01,3,1,1022.46
1499,4642,201,2023-11-26,1,2,6292.49
1502,1128,11,2023-04-17,3,3,783.72
1504,1026,129,2023-12-11,1,4,11319.5
1505,4675,274,2024-09-13,2,1,8324.34
1507,2131,122,2023-11-04,1,3,3623.36
1510,2018,193,2023-05-16,2,2,870.86
1512,174,22,2023-03-05,1,1,527.39
1514,664,225,2024-01-04,2,3,1061.1
1515,1512,154,2023-10-13,1,2,618.41
1516,2720,190,2023-11-20,2,2,8917.39
1518,690,153,2024-04-17,2,2,569.16
1519,3355,99,2023-09-03,2,1,1241.89
1520,4039,4,2023-06-10,2,4,12312.48
1522,4943,52,2023-08-25,2,4,250.37
1523,3315,193,2024-09-24,2,2,870.86
1524,3666,138,2024-05-28,2,2,442.27
1525,3775,156,2023-11-06,2,1,1207.88
1526,51,6,2024-05-04,3,4,1832.64
1529,4234,74,2023-05-07,3,3,819.94
1530,4329,25,2024-05-01,1,4,2313.94
1531,3363,56,2024-08-19,2,2,1095.05
1532,326,222,2023-12-25,2,2,14140.32
1533,4223,65,2023-10-27,3,2,803.33
1534,510,272,2023-10-21,3,1,8922.47
1535,4591,92,2023-07-29,3,4,10130.88
1538,1386,46,2023-03-12,1,4,432.53
1543,2312,229,2024-07-26,2,2,4994.21
1544,2778,257,2023-08-19,3,4,19553.71
1548,2667,183,2023-08-23,3,1,8429.18
1549,1672,113,2024-02-26,3,3,9374.33
1551,3232,187,2023-11-29,2,4,9567.6
1556,4219,261,2024-03-16,2,2,535.06
1562,3537,297,2024-03-10,2,1,338.6
1567,4355,121,2024-06-25,2,3,23934.46
1568,2191,106,2023-10-19,2,3,6002.6
1569,3780,72,2023-04-13,2,4,13036.66
1570,3989,150,2023-11-26,2,3,24011.75
1573,4317,256,2024-12-01,2,4,1217.62
1575,2410,31,2023-08-02,1,3,658.12
1576,1948,213,2023-06-20,3,3,15049.62
1578,3584,208,2024-05-13,3,4,604.75
1580,3015,156,2024-03-15,2,1,1207.88
1583,2478,246,2023-12-01,3,1,494.72
1585,3780,110,2024-05-18,1,3,1257.73
1586,667,18,2024-04-13,2,3,1646.64
1588,2756,113,2023-03-26,3,4,12499.1
1589,2318,224,2024-08-13,2,3,5673.42
1593,708,62,2024-06-17,3,2,1482.74
1597,4079,67,2024-08-14,1,4,1236.91
1599,489,57,2023-02-26,1,3,1263.1
1600,4607,6,2023-11-08,2,2,916.32
1601,2313,275,2024-05-25,1,2,7109.66
1602,2718,73,2023-02-27,1,2,3070.75
1605,3911,158,2023-07-11,1,3,2999.95
1606,2794,165,2024-12-21,3,1,1843.3
1607,2551,165,2024-07-24,2,3,5529.89
1608,4273,143,2023-06-05,1,4,12149.38
1610,1748,136,2023-06-04,3,3,2976.3
1612,3868,59,2024-12-09,2,2,1114.75
1614,1221,263,2023-01-09,3,4,30308.26
1617,2118,88,2023-08-08,3,1,8019.88
1619,4175,145,2023-11-21,2,3,955.94
1620,4689,153,2024-01-14,3,2,569.16
1621,4057,183,2023-08-21,1,3,25287.55
1622,4351,101,2024-05-25,1,2,324.07
1623,4329,71,2023-06-02,1,4,1155.65
1625,2295,94,2023-04-08,3,1,667.99
1626,2028,214,2023-10-30,1,1,496.46
1627,3122,4,2023-02-15,1,2,6156.24
1630,4014,244,2024-01-17,3,2,672.07
1632,4453,184,2024-07-02,1,4,14877.55
1635,1859,79,2024-02-07,3,2,3668.54
1637,2291,1,2023-01-22,3,4,4890.24
1638,436,4,2023-03-02,1,2,6156.24
1639,4073,153,2024-02-19,3,3,853.74
1640,3240,24,2024-08-24,2,1,3747.49
1643,2102,193,2024-03-29,2,3,1306.3
1647,522,126,2023-04-25,1,2,531.7
1650,2775,267,2024-02-11,3,4,677.76
1652,2166,29,2024-11-19,1,3,21329.06
1653,2249,296,2024-12-30,1,1,914.52
1655,338,108,2023-06-30,3,4,448.94
1658,4054,286,2023-04-22,3,1,956.72
1661,4668,183,2024-08-11,3,3,25287.55
1664,4432,99,2024-03-03,2,3,3725.68
1666,3299,141,2023-05-04,2,2,1175.83
1669,4725,141,2024-11-19,3,3,1763.75
1671,4078,97,2023-07-24,1,3,9034.88
1674,3621,128,2023-11-08,1,4,9632.35
1676,4334,93,2024-11-24,2,4,989.62
1677,3888,224,2023-06-24,1,1,1891.14
1680,1644,136,2023-10-04,3,4,3968.4
1681,1436,285,2024-05-19,2,4,3902.59
1682,1188,221,2024-02-06,2,1,489.2
1683,2786,189,2024-04-20,3,1,1330.64
1685,265,66,2023-04-12,1,1,2156.96
1689,3941,238,2024-04-16,1,3,4642.45
1690,1504,97,2024-07-12,3,3,9034.88
1691,2043,56,2023-06-13,1,2,1095.05
1694,3724,33,2023-11-25,1,4,1594.27
1695,1691,174,2023-10-06,2,2,5743.22
1698,2505,37,2024-07-18,3,1,536.28
1699,3021,192,2023-05-19,2,4,1363.78
1700,2723,36,2023-10-07,1,1,390.98
1701,3400,294,2023-01-04,3,1,652.25
1702,992,46,2024-04-17,2,3,324.4
1703,4022,282,2023-03-28,1,1,3377.99
1707,576,38,2023-10-12,1,4,37145.81
1708,2828,133,2024-12-28,2,1,220.26
1711,1189,292,2024-11-24,2,4,6344.98
1712,1519,189,2024-03-17,2,1,1330.64
1713,2148,36,2024-05-24,1,3,1172.95
1716,3702,255,2023-11-22,2,3,8450.78
1717,3205,275,2023-10-31,2,2,7109.66
1721,2756,131,2023-03-12,3,2,781.15
1722,1392,70,2023-07-10,1,1,6128.12
1723,1310,19,2024-11-18,1,3,4315.07
1725,4382,170,2023-04-13,3,3,6462.83
1727,2432,26,2023-09-14,3,3,1385.5
1728,2894,195,2023-01-09,3,2,281.3
1731,4447,132,2024-03-19,3,3,2395.55
1733,2281,243,2023-11-04,1,3,673.13
1734,328,275,2024-07-04,2,1,3554.83
1735,4366,50,2023-04-12,2,4,2213.57
1736,3458,174,2024-11-26,3,2,5743.22
1738,2191,254,2024-12-07,2,2,10681.13
1740,4627,261,2023-07-10,1,3,802.58
1741,4316,11,2024-04-13,3,4,1044.96
1742,1495,197,2024-05-12,3,1,326.48
1745,4022,93,2023-10-24,1,3,742.21
1746,2683,76,2024-08-09,3,4,29400.38
1747,3979,85,2023-06-26,1,2,10449.36
1748,4300,264,2023-09-13,1,2,6729.17
1749,139,99,2024-02-08,1,3,3725.68
1751,4973,289,2024-06-13,1,2,399.77
1753,4063,89,2023-10-16,2,4,2314.51
1754,3436,107,2023-05-25,1,3,3708.5
1761,1855,39,2023-11-20,2,1,361.48
1762,1765,239,2023-02-21,1,1,5128.97
1763,4240,110,2023-09-04,3,1,419.24
1769,3994,105,2023-03-19,3,3,1429.31
1771,2234,275,2024-07-18,1,3,10664.5
1774,1648,161,2023-05-03,2,3,3984.3
1775,2583,188,2023-02-13,2,3,540.0
1776,3116,110,2023-11-14,1,2,838.49
1777,2031,114,2023-08-25,1,3,17675.53
1784,1580,266,2023-11-21,2,4,4354.22
1788,80,259,2023-12-18,3,4,4439.81
1789,2401,111,2023-09-15,1,1,9140.35
1790,4551,196,2023-04-25,2,4,3832.56
1792,1255,241,2024-11-05,2,2,2512.87
1795,235,272,2023-08-30,3,1,8922.47
1796,1398,238,2024-11-20,1,3,4642.45
1797,1310,134,2024-11-08,2,4,5492.54
1798,1829,144,2023-03-02,3,1,1873.13
1800,3307,231,2024-01-03,1,1,2362.42
1802,4655,298,2023-03-27,2,1,352.93
1804,479,107,2023-11-01,3,4,4944.67
1808,1211,298,2024-12-05,3,3,1058.8
1809,488,224,2023-09-30,3,4,7564.56
1812,2812,112,2024-06-24,2,3,2347.31
1816,4874,240,2023-04-08,1,1,3372.14
1821,4200,77,2024-06-07,1,4,10350.38
1822,585,231,2024-12-22,1,4,9449.66
1823,1348,48,2024-01-13,3,4,35017.3
1827,1273,132,2024-08-11,3,2,1597.03
1829,4518,25,2023-11-08,2,2,1156.97
1831,2344,288,2023-11-29,3,1,412.54
1834,642,205,2024-05-10,1,3,1787.22
1835,1139,26,2023-03-14,1,3,1385.5
1837,2890,35,2023-02-23,1,2,5789.5
1839,631,228,2023-04-12,1,2,5676.41
1843,2188,64,2024-11-09,1,4,6309.79
1847,4673,167,2024-04-19,3,4,4078.51
1848,4779,181,2024-04-19,1,1,3831.76
1849,2170,286,2024-08-22,3,3,2870.17
1851,4955,241,2024-03-20,1,3,3769.31
1853,1247,111,2023-03-09,3,1,9140.35
1860,588,65,2023-04-04,1,3,1204.99
1862,85,166,2023-10-06,2,2,700.61
1864,1286,237,2023-11-15,2,2,4538.02
1867,4578,253,2023-02-19,3,1,4313.33
1871,3220,28,2024-07-21,1,2,10075.82
1873,1971,64,2024-11-23,1,4,6309.79
1874,597,114,2024-12-07,3,4,23567.38
1875,4735,77,2024-04-13,2,3,7762.79
1876,4054,183,2023-07-26,1,1,8429.18
1880,1891,288,2024-06-13,2,2,825.07
1881,2099,1,2023-05-30,2,1,1222.56
1882,890,200,2023-07-16,3,2,15640.1
1886,275,39,2024-01-30,2,1,361.48
1891,858,50,2024-11-05,2,1,553.39
1894,4323,68,2023-04-14,1,4,4276.32
1896,4204,139,2024-02-24,3,1,327.23
1898,1574,89,2024-02-12,3,4,2314.51
1902,2089,130,2023-11-28,3,4,4122.62
1903,4680,63,2024-11-29,1,2,648.72
1904,3286,98,2023-06-22,1,4,11202.38
1905,2177,184,2024-08-21,1,4,14877.55
1907,2714,124,2023-02-25,1,1,938.82
1909,2624,187,2023-10-12,3,1,2391.9
1911,4898,140,2024-11-23,3,1,86.6
1913,2413,78,2023-12-21,1,3,2296.55
1915,272,250,2023-03-05,1,4,1841.14
1918,2731,136,2023-05-24,2,4,3968.4
1922,2123,38,2024-10-23,3,2,18572.9
1925,2021,16,2023-07-06,1,3,3355.92
1927,360,26,2023-08-04,1,4,1847.33
1929,1844,38,2024-06-16,3,3,27859.36
1934,2471,183,2023-02-07,1,2,16858.37
1937,3158,275,2023-11-07,2,2,7109.66
1938,465,224,2023-04-29,1,4,7564.56
1939,3561,275,2024-04-11,3,1,3554.83
1940,3443,70,2023-07-08,2,3,18384.37
1946,1187,99,2024-05-05,3,3,3725.68
1948,3415,51,2023-08-29,3,1,549.78
1949,4398,77,2024-11-30,1,3,7762.79
1951,3671,58,2023-03-22,1,3,18443.99
1955,2688,165,2024-06-14,3,1,1843.3
1956,1387,61,2024-08-27,1,2,599.11
1960,275,147,2024-07-31,1,3,1113.84
1963,2801,72,2024-08-13,3,1,3259.16
1966,4293,22,2024-02-21,1,2,1054.78
1968,2455,117,2024-11-22,3,2,8296.18
1969,2281,91,2024-02-06,1,2,4836.65
1970,3284,273,2024-11-10,3,2,1658.14
1971,2560,260,2023-11-27,3,3,28518.37
1973,1481,144,2024-12-26,3,3,5619.38
1974,631,161,2024-03-07,2,3,3984.3
1976,1017,197,2024-12-03,1,1,326.48
1979,1246,75,2024-08-11,3,3,11729.84
1980,4816,5,2024-11-01,2,4,1311.22
1982,1366,6,2024-07-09,3,2,916.32
1984,438,41,2023-06-22,2,4,1573.82
1986,1614,87,2024-03-12,1,1,826.28
1987,1780,232,2024-09-10,1,4,36663.5
1990,4786,293,2023-12-08,3,4,4942.32
1993,2377,80,2024-08-03,3,1,557.18
1994,2576,168,2023-04-02,2,2,1063.97
1995,3793,278,2023-06-30,3,1,209.26
1996,4948,19,2023-03-27,3,1,1438.36
1997,291,53,2023-01-18,2,2,1765.68
2002,1965,147,2023-09-13,2,4,1485.12
2005,3524,178,2024-06-24,2,4,1765.01
2007,2763,120,2024-06-12,2,1,4802.63
2008,550,29,2023-12-27,3,3,21329.06
2009,920,278,2024-07-20,1,1,209.26
2010,1169,256,2023-02-20,3,2,608.81
2013,2444,291,2024-06-06,3,2,324.62
2015,481,77,2023-09-30,3,4,10350.38
2024,4343,101,2023-11-03,2,4,648.14
2029,3875,13,2024-03-31,1,1,501.19
2035,3728,55,2023-07-20,3,1,171.71
2040,4390,133,2023-10-20,1,3,660.78
2042,1492,71,2024-04-04,1,4,1155.65
2044,2588,205,2024-11-10,3,3,1787.22
2045,3325,112,2024-01-22,2,2,1564.87
2057,104,150,2024-11-12,1,4,32015.66
2065,2288,5,2024-07-16,1,1,327.8
2067,1905,17,2023-04-12,1,2,889.51
2068,559,278,2024-07-22,1,2,418.51
2069,970,63,2023-05-23,1,3,973.08
2071,832,157,2023-11-16,1,1,1869.0
2074,4135,79,2024-09-16,1,3,5502.82
2076,3871,202,2023-11-13,3,2,870.17
2078,3937,229,2023-11-02,2,2,4994.21
2079,2717,194,2023-03-25,1,4,15042.86
2080,755,224,2023-11-12,1,2,3782.28
2085,3781,70,2023-05-08,3,4,24512.5
2089,2887,156,2023-04-25,1,4,4831.54
2093,4287,238,2024-09-02,2,1,1547.48
2094,2675,10,2024-11-30,2,2,831.02
2096,4722,64,2023-06-12,3,3,4732.34
2099,3727,11,2024-07-27,3,4,1044.96
2100,2718,115,2024-02-11,2,3,4005.07
2107,3250,237,2024-09-24,2,3,6807.02
2109,1438,122,2024-12-01,1,4,4831.15
2112,4569,167,2023-04-22,2,4,4078.51
2113,1372,193,2023-08-04,3,2,870.86
2118,1316,231,2023-09-07,3,4,9449.66
2121,3554,54,2023-11-17,3,4,33959.57
2126,272,272,2023-08-15,2,4,35689.87
2129,1660,70,2023-07-21,3,2,12256.25
2135,500,271,2023-10-15,3,1,2826.23
2136,2873,190,2023-07-16,1,1,4458.7
2138,3160,63,2024-09-21,3,3,973.08
2139,1671,244,2024-11-07,1,2,672.07
2141,1385,144,2023-10-24,3,3,5619.38
2142,4194,159,2023-08-25,3,2,1610.21
2144,3608,258,2024-10-30,1,1,2380.18
2148,3452,22,2023-01-21,1,2,1054.78
2151,71,209,2024-02-03,3,1,533.82
2152,358,298,2023-10-11,3,3,1058.8
2153,4537,172,2023-11-26,3,4,461.81
2154,4908,203,2023-05-31,2,1,1022.46
2156,2214,138,2024-06-27,3,1,221.14
2158,4486,227,2023-11-27,2,4,13088.21
2159,3529,167,2023-07-13,1,1,1019.63
2162,2916,130,2023-07-30,3,1,1030.66
2163,1001,199,2024-10-20,2,2,476.57
2167,1536,118,2024-08-17,2,4,1685.81
2169,3627,248,2023-09-01,2,2,1726.08
2177,194,182,2023-09-26,1,4,568.99
2178,1456,259,2023-11-20,3,2,2219.9
2183,1110,133,2024-08-21,1,3,660.78
2188,3012,66,2024-11-27,2,4,8627.86
2194,733,119,2024-01-17,2,4,5678.21
2195,18,268,2023-02-05,3,4,30609.22
2196,73,259,2024-08-20,2,2,2219.9
2197,2888,262,2023-03-09,3,3,10309.32
2199,1000,196,2024-11-16,1,1,958.14
2201,118,162,2023-04-26,1,2,789.38
2205,2916,43,2023-10-13,1,4,5383.1
2206,3606,85,2024-05-01,2,2,10449.36
2207,1612,214,2023-06-14,2,2,992.93
2211,3078,117,2024-02-20,3,2,8296.18
2213,1453,126,2023-01-24,1,3,797.54
2224,836,119,2023-06-21,1,1,1419.55
2225,740,63,2023-08-17,1,4,1297.44
2227,984,168,2023-10-02,3,1,531.98
2232,4333,77,2024-05-04,3,3,7762.79
2234,1484,7,2024-08-24,3,4,1234.8
2236,3008,249,2024-04-22,1,2,7933.49
2238,3974,52,2024-11-26,2,1,62.59
2240,955,52,2024-06-20,1,2,125.18
2241,1745,146,2024-07-05,1,1,8138.87
2243,2015,112,2023-08-03,3,3,2347.31
2247,1414,257,2023-04-12,1,1,4888.43
2248,3747,143,2024-02-11,1,1,3037.34
2252,408,50,2023-06-24,1,4,2213.57
2255,3186,240,2023-12-24,3,1,3372.14
2259,271,236,2023-09-23,2,3,4211.57
2263,653,288,2023-06-11,1,2,825.07
2267,2342,94,2024-09-12,2,2,1335.98
2268,3241,28,2024-11-23,1,2,10075.82
2270,2217,75,2024-10-07,2,3,11729.84
2273,2149,184,2023-11-03,3,1,3719.39
2280,2547,168,2023-11-04,1,3,1595.95
2283,4356,39,2024-04-22,2,3,1084.43
2289,2393,36,2023-04-23,2,4,1563.94
2293,2146,247,2023-11-21,3,2,1580.45
2295,3110,242,2023-09-12,2,3,1389.1
2297,501,217,2023-04-15,3,1,2384.63
2301,127,53,2024-11-04,1,2,1765.68
2303,2075,221,2024-01-14,3,4,1956.82
2305,2081,239,2024-07-20,3,2,10257.94
2306,2625,37,2023-11-17,3,4,2145.12
2307,3348,79,2023-07-06,1,2,3668.54
2309,1777,254,2024-02-10,1,3,16021.69
2310,2366,287,2023-11-19,2,4,2552.21
2311,419,120,2023-12-27,3,4,19210.51
2313,1016,214,2024-03-11,2,4,1985.86
2316,3091,43,2023-06-14,3,2,2691.55
2317,4302,177,2023-02-07,3,2,797.02
2318,1748,112,2024-02-06,2,2,1564.87
2319,4207,83,2024-11-16,3,3,3252.78
2322,1062,205,2023-11-19,2,4,2382.96
2323,2765,2,2023-11-19,3,3,4785.44
2325,1165,188,2024-12-29,2,3,540.0
2327,1603,138,2023-07-22,2,4,884.54
2328,1749,133,2024-06-21,1,3,660.78
2334,4437,146,2024-04-17,1,1,8138.87
2335,3118,31,2023-02-22,2,3,658.12
2340,2714,60,2023-08-07,2,4,1259.52
2343,3655,246,2023-12-18,3,4,1978.9
2344,2306,233,2023-09-06,2,2,14884.13
2346,1577,114,2024-10-05,2,2,11783.69
2348,4790,235,2024-09-09,2,1,85.09
2350,3840,248,2024-05-03,3,4,3452.16
2353,1739,264,2024-02-09,3,4,13458.34
2358,267,200,2023-10-15,1,4,31280.21
2359,3796,281,2023-08-12,3,4,2304.77
2362,480,154,2023-02-09,2,2,618.41
2364,937,291,2023-09-04,1,1,162.31
2367,1854,5,2023-08-23,1,3,983.41
2368,560,171,2024-07-28,2,4,19892.78
2371,626,269,2024-07-05,1,1,1214.51
2372,326,224,2023-11-15,3,1,1891.14
2373,3038,73,2024-08-26,3,1,1535.38
2376,3930,36,2024-10-05,2,1,390.98
2378,4595,94,2024-05-20,1,4,2671.97
2380,3093,181,2024-05-07,3,1,3831.76
2381,914,105,2024-11-12,3,1,476.44
2382,2166,12,2023-02-26,1,3,747.43
2383,533,120,2023-07-12,3,4,19210.51
2390,2214,137,2024-04-12,2,1,224.18
2391,140,256,2023-07-15,3,2,608.81
2396,1755,271,2024-06-22,1,4,11304.91
2397,4057,139,2024-01-03,2,1,327.23
2400,2974,75,2024-02-13,2,4,15639.79
2402,2423,121,2024-04-09,3,3,23934.46
2404,4233,109,2024-03-14,1,2,5018.78
2405,2791,206,2024-03-12,2,4,18038.88
2406,2609,16,2023-02-12,3,1,1118.64
2407,1006,13,2024-11-27,1,2,1002.38
2408,877,280,2023-05-06,3,3,450.58
2413,2593,27,2024-07-02,1,4,3208.18
2416,1732,85,2024-03-11,2,2,10449.36
2420,63,107,2023-09-11,2,3,3708.5
2423,3172,61,2023-09-06,2,4,1198.22
2424,236,91,2024-12-08,3,1,2418.32
2426,2105,10,2024-11-13,3,3,1246.54
2428,4513,163,2024-11-09,3,1,2061.06
2430,1343,75,2024-06-12,1,1,3909.95
2439,3937,262,2024-11-05,3,1,3436.44
2440,301,248,2023-04-13,3,3,2589.12
2441,1373,187,2023-02-07,2,2,4783.8
2442,258,183,2024-11-16,1,2,16858.37
2447,564,285,2023-04-13,3,2,1951.3
2454,3297,285,2023-11-30,3,4,3902.59
2455,705,64,2024-07-21,2,2,3154.9
2457,159,241,2024-06-02,3,3,3769.31
2459,989,214,2023-01-05,1,4,1985.86
2460,2296,95,2024-04-17,2,2,1165.18
2461,4401,153,2023-07-16,3,2,569.16
2462,95,183,2024-11-01,1,3,25287.55
2465,2769,39,2023-06-12,2,2,722.95
2467,3936,87,2023-05-12,1,2,1652.57
2469,3223,39,2024-02-22,1,1,361.48
2470,842,260,2024-08-20,3,3,28518.37
2472,4200,82,2024-01-03,1,1,734.58
2474,315,6,2023-04-19,3,3,1374.48
2475,123,287,2023-01-15,2,1,638.05
2480,1793,174,2024-10-10,2,2,5743.22
2483,3323,183,2024-12-12,1,4,33716.74
2487,493,189,2023-08-04,3,4,5322.58
2491,3292,174,2024-07-05,3,1,2871.61
2492,578,254,2023-11-14,3,3,16021.69
2493,4133,291,2023-12-21,2,4,649.25
2495,3406,271,2023-08-11,3,3,8478.68
2501,790,214,2024-04-14,1,4,1985.86
2504,1835,236,2023-12-12,2,4,5615.42
2505,53,61,2024-11-22,3,2,599.11
2507,44,52,2024-09-27,2,3,187.78
2512,1885,145,2023-11-07,3,4,1274.59
2518,3442,185,2023-12-02,2,3,763.06
2521,3112,94,2023-12-27,2,2,1335.98
2523,3898,256,2023-09-17,3,1,304.4
2525,3602,284,2023-01-29,3,2,15974.09
2528,1936,76,2024-10-13,1,2,14700.19
2529,4627,233,2023-02-01,2,4,29768.26
2532,3693,118,2024-11-11,2,4,1685.81
2535,4365,25,2024-11-26,2,1,578.48
2538,332,177,2023-03-28,2,2,797.02
2540,1339,194,2024-09-10,1,2,7521.43
2544,4900,136,2023-05-05,1,2,1984.2
2548,2528,97,2023-11-15,2,3,9034.88
2554,379,149,2024-03-28,2,3,7846.7
2556,2424,267,2023-03-24,2,3,508.32
2557,2292,265,2024-12-09,2,1,5595.36
2560,397,211,2024-12-27,2,3,7334.86
2563,1214,273,2023-11-13,1,4,3316.27
2564,3595,127,2023-04-29,1,1,920.03
2567,4363,246,2023-04-20,2,2,989.45
2568,4520,19,2024-08-04,2,2,2876.71
2571,4619,71,2023-08-12,3,3,866.74
2572,2381,273,2024-03-28,1,1,829.07
2573,3411,37,2024-08-31,3,2,1072.56
2578,3666,47,2024-09-12,1,2,283.61
2579,311,211,2024-07-26,1,2,4889.9
2580,4737,35,2024-06-03,2,2,5789.5
2581,3646,77,2023-10-13,3,2,5175.19
2582,3448,265,2024-05-02,3,2,11190.72
2583,4994,268,2023-11-15,3,1,7652.3
2584,629,49,2023-05-27,1,3,3963.64
2587,4109,132,2024-06-11,1,2,1597.03
2589,2198,292,2023-10-11,3,3,4758.73
2592,3562,41,2024-09-25,3,1,393.46
2593,969,40,2023-11-19,3,4,1732.37
2594,3426,226,2024-05-25,3,3,1320.26
2596,1959,31,2023-04-07,2,3,658.12
2597,3133,300,2023-11-23,2,1,8537.14
2598,4593,45,2023-11-14,1,3,3635.14
2599,2126,99,2023-11-26,2,4,4967.57
2602,4098,74,2024-11-11,2,4,1093.25
2603,3848,130,2023-08-30,1,3,3091.97
2605,3837,241,2023-02-19,2,1,1256.44
2606,4105,150,2023-03-13,3,4,32015.66
2608,3226,245,2023-02-05,3,1,451.69
2617,4733,44,2023-10-15,2,1,3249.32
2622,3634,47,2024-08-16,3,4,567.22
2623,2178,51,2024-11-27,1,4,2199.12
2624,3961,207,2024-12-14,2,1,180.82
2628,1832,69,2024-05-05,1,4,3989.42
2629,320,248,2024-12-09,2,4,3452.16
2630,4737,298,2024-08-05,3,1,352.93
2631,1160,173,2024-04-04,3,1,210.53
2632,740,146,2024-11-08,2,3,24416.6
2636,4420,61,2023-06-03,2,3,898.67
2637,4746,212,2023-11-28,3,1,2338.03
2641,1355,62,2023-06-23,2,4,2965.49
2642,3146,73,2023-01-19,3,3,4606.13
2645,2287,257,2023-12-06,1,3,14665.28
2646,1115,183,2023-02-19,1,4,33716.74
2647,1523,112,2023-07-04,3,3,2347.31
2649,3342,123,2024-05-03,3,3,3496.97
2651,4908,36,2023-02-16,2,3,1172.95
2653,1129,125,2024-04-11,1,2,7304.62
2654,1967,244,2024-09-22,3,1,336.04
2656,2713,2,2023-04-18,1,3,4785.44
2660,869,270,2023-12-07,1,1,314.6
2661,4668,191,2024-05-05,3,1,3196.6
2663,2045,40,2023-04-12,3,2,866.18
2664,790,46,2024-08-20,1,2,216.26
2665,1055,179,2024-12-12,1,1,1034.08
2666,4937,39,2024-03-05,2,1,361.48
2668,710,155,2023-12-06,3,1,5330.59
2669,2014,82,2023-03-20,1,2,1469.16
2672,3227,36,2023-11-14,3,1,390.98
2674,1704,31,2024-04-05,3,1,219.37
2679,3701,112,2024-08-30,2,1,782.44
2681,4415,195,2024-09-05,1,4,562.61
2683,4571,89,2023-09-20,1,2,1157.26
2685,4909,71,2023-08-15,1,3,866.74
2686,789,138,2023-11-27,2,1,221.14
2688,2369,112,2024-03-26,3,3,2347.31
2689,838,96,2023-06-04,2,3,2445.91
2691,4680,156,2023-04-25,1,2,2415.77
2693,3606,53,2023-10-04,2,4,3531.36
2696,4052,2,2023-05-16,1,2,3190.3
2698,3031,188,2024-07-14,1,2,360.0
2699,2310,41,2024-07-25,3,2,786.91
2700,1351,234,2024-11-18,1,2,7229.93
2701,269,13,2024-05-12,2,1,501.19
2707,3480,297,2024-03-13,1,1,338.6
2708,273,203,2024-12-18,1,3,3067.38
2709,3422,245,2024-04-25,1,4,1806.77
2711,3335,6,2024-06-27,1,1,458.16
