ID_Stock;ID_Produit;ID_Date;Date_Snapshot;Quantite_Disponible;Quantite_Reservee;Valeur_Stock
628;28;15;2023-01-15;391;7;499138.87
629;29;15;2023-01-15;40;6;79538.8
630;30;15;2023-01-15;204;3;237643.68
631;31;15;2023-01-15;146;45;28674.4
632;32;15;2023-01-15;154;49;126543.34
633;33;15;2023-01-15;308;31;99277.64
634;34;15;2023-01-15;418;17;449333.28
635;35;15;2023-01-15;162;29;137027.7
636;36;15;2023-01-15;176;21;49067.04
637;37;15;2023-01-15;489;23;419327.28
638;38;15;2023-01-15;7;1;12403.93
639;39;15;2023-01-15;281;49;486323.89
640;40;15;2023-01-15;58;49;73945.36
641;41;15;2023-01-15;326;15;212574.82
642;42;15;2023-01-15;196;12;108670.24
643;43;15;2023-01-15;151;27;288425.1
644;44;15;2023-01-15;35;17;8594.95
645;45;15;2023-01-15;408;31;85786.08
646;46;15;2023-01-15;292;33;114358.88
647;47;15;2023-01-15;460;32;125101.6
648;48;15;2023-01-15;403;26;51176.97
649;49;15;2023-01-15;44;15;96705.84
650;50;15;2023-01-15;279;4;626589.36
651;51;15;2023-01-15;402;3;915506.76
652;52;15;2023-01-15;486;31;901797.3
653;53;15;2023-01-15;411;3;1074954.06
654;54;15;2023-01-15;291;33;255719.16
655;55;15;2023-01-15;381;49;790552.14
656;56;15;2023-01-15;408;8;283025.52
657;57;15;2023-01-15;98;37;201831.0
658;58;15;2023-01-15;130;15;196515.8
659;59;15;2023-01-15;21;1;27122.13
660;60;15;2023-01-15;413;43;994210.77
661;61;15;2023-01-15;229;50;204194.72
662;62;15;2023-01-15;436;32;269648.56
663;63;15;2023-01-15;463;29;231421.29
664;64;15;2023-01-15;454;41;71100.94
665;65;15;2023-01-15;52;3;8113.56
666;66;15;2023-01-15;413;8;105628.88
667;67;15;2023-01-15;16;1;8242.4
668;68;15;2023-01-15;367;35;283650.63
669;69;15;2023-01-15;369;21;233838.99
670;70;15;2023-01-15;448;49;206460.8
671;71;15;2023-01-15;244;49;166137.16
672;72;15;2023-01-15;472;19;29618.0
673;73;15;2023-01-15;378;44;122120.46
674;74;15;2023-01-15;366;42;160289.7
675;75;15;2023-01-15;191;38;65831.97
676;76;15;2023-01-15;73;21;25567.52
677;77;15;2023-01-15;158;7;60308.6
678;78;15;2023-01-15;479;30;132409.97
679;79;15;2023-01-15;261;27;62587.8
680;80;15;2023-01-15;287;7;166474.35
681;81;15;2023-01-15;7;7;731.64
682;82;15;2023-01-15;494;33;167974.82
683;83;15;2023-01-15;302;47;35330.98
684;84;15;2023-01-15;150;46;9990.0
685;85;15;2023-01-15;224;48;138499.2
686;86;15;2023-01-15;46;45;29693.0
687;87;15;2023-01-15;302;10;420794.72
688;88;15;2023-01-15;412;49;297443.4
689;89;15;2023-01-15;364;2;482569.36
690;90;15;2023-01-15;163;49;242620.61
691;91;15;2023-01-15;195;21;233777.7
692;92;15;2023-01-15;15;9;3174.9
693;93;15;2023-01-15;370;30;290483.3
694;94;15;2023-01-15;122;30;148327.6
695;95;15;2023-01-15;270;29;286324.2
696;96;15;2023-01-15;285;14;323794.2
697;97;15;2023-01-15;470;49;394710.7
698;98;15;2023-01-15;266;6;143980.48
699;99;15;2023-01-15;227;16;80589.54
700;100;15;2023-01-15;2;0;1314.14
701;101;15;2023-01-15;134;24;32316.78
702;102;15;2023-01-15;426;0;551972.46
703;103;15;2023-01-15;163;15;41411.78
704;104;15;2023-01-15;125;12;36287.5
705;105;15;2023-01-15;200;7;18636.0
706;106;15;2023-01-15;252;43;54227.88
707;107;15;2023-01-15;152;39;38430.16
708;108;15;2023-01-15;450;10;106744.5
709;109;15;2023-01-15;456;32;118026.48
710;110;15;2023-01-15;84;18;18861.36
711;111;15;2023-01-15;487;34;66085.9
712;112;15;2023-01-15;341;8;99473.11
713;113;15;2023-01-15;27;20;5726.43
714;114;15;2023-01-15;289;13;56352.11
715;115;15;2023-01-15;363;28;71246.01
716;116;15;2023-01-15;229;12;23635.09
717;117;15;2023-01-15;84;19;23298.24
718;118;15;2023-01-15;102;31;1311466.02
719;119;15;2023-01-15;221;17;31843.89
720;120;15;2023-01-15;132;9;19966.32
721;121;15;2023-01-15;380;47;1852564.6
722;122;15;2023-01-15;58;7;123630.48
723;123;15;2023-01-15;143;48;109559.45
724;124;15;2023-01-15;48;33;18376.32
725;125;15;2023-01-15;498;37;345900.84
726;126;15;2023-01-15;229;19;85996.37
727;127;15;2023-01-15;421;19;812437.38
728;128;15;2023-01-15;271;10;2337464.43
729;129;15;2023-01-15;418;14;6026264.2
730;130;15;2023-01-15;173;25;242883.35
731;131;15;2023-01-15;422;50;626315.52
732;132;15;2023-01-15;224;16;75346.88
733;133;15;2023-01-15;7;2;1159.9
734;134;15;2023-01-15;200;16;462794.0
735;135;15;2023-01-15;14;7;3910.34
736;136;15;2023-01-15;118;38;20562.68
737;137;15;2023-01-15;471;23;1188997.11
738;138;15;2023-01-15;248;33;2139592.72
739;139;15;2023-01-15;237;50;443118.9
740;140;15;2023-01-15;203;20;38092.95
741;141;15;2023-01-15;364;43;34689.2
742;142;15;2023-01-15;60;2;11117.4
743;143;15;2023-01-15;10;8;16750.0
744;144;15;2023-01-15;471;26;2984449.11
745;145;15;2023-01-15;77;29;964199.39
746;146;15;2023-01-15;313;0;155028.9
747;147;15;2023-01-15;171;22;269453.25
748;148;15;2023-01-15;363;42;82132.38
749;149;15;2023-01-15;127;16;16757.65
750;150;15;2023-01-15;4;0;1163.92
751;151;15;2023-01-15;100;50;29946.0
752;152;15;2023-01-15;34;2;5442.04
753;153;15;2023-01-15;435;5;71409.6
754;154;15;2023-01-15;395;23;388739.25
755;155;15;2023-01-15;274;8;86296.3
756;156;15;2023-01-15;480;28;2129265.6
757;157;15;2023-01-15;389;23;2077547.86
758;158;15;2023-01-15;405;0;346145.4
759;159;15;2023-01-15;467;46;391808.33
760;160;15;2023-01-15;458;37;239575.22
761;161;15;2023-01-15;306;35;3594156.66
762;162;15;2023-01-15;226;20;354609.82
763;163;15;2023-01-15;485;37;198355.3
764;164;15;2023-01-15;43;42;49849.04
765;165;15;2023-01-15;76;40;964299.4
766;166;15;2023-01-15;233;24;45572.47
767;167;15;2023-01-15;15;1;24325.95
768;168;15;2023-01-15;244;9;67961.32
769;169;15;2023-01-15;397;44;172996.72
770;170;15;2023-01-15;259;23;3171128.66
771;171;15;2023-01-15;397;1;107721.98
772;172;15;2023-01-15;477;35;315998.19
773;173;15;2023-01-15;60;13;7006.2
774;174;15;2023-01-15;237;50;308405.73
775;175;15;2023-01-15;28;24;22331.68
776;176;15;2023-01-15;49;1;50226.96
777;177;15;2023-01-15;206;24;277620.02
778;178;15;2023-01-15;320;45;76220.8
779;179;15;2023-01-15;208;10;70559.84
780;180;15;2023-01-15;2;0;284.76
781;181;15;2023-01-15;410;31;30323.6
782;182;15;2023-01-15;171;22;234365.76
783;183;15;2023-01-15;325;21;421053.75
784;184;15;2023-01-15;219;33;182126.97
785;185;15;2023-01-15;223;17;112710.89
786;186;15;2023-01-15;303;35;415852.35
787;187;15;2023-01-15;201;19;44105.43
788;188;15;2023-01-15;24;0;29480.16
789;189;15;2023-01-15;343;14;85568.21
790;190;15;2023-01-15;55;37;7310.05
791;191;15;2023-01-15;107;12;16178.4
792;192;15;2023-01-15;108;8;32142.96
793;193;15;2023-01-15;444;20;910950.36
794;194;15;2023-01-15;29;23;27672.09
795;195;15;2023-01-15;469;36;244255.2
796;196;15;2023-01-15;473;34;364063.37
797;197;15;2023-01-15;131;23;13292.57
798;198;15;2023-01-15;263;46;250749.46
799;199;15;2023-01-15;441;11;335578.95
800;200;15;2023-01-15;159;10;314201.49
801;201;15;2023-01-15;452;31;56255.92
802;202;15;2023-01-15;110;15;1229400.7
803;203;15;2023-01-15;214;48;46243.26
804;204;15;2023-01-15;415;28;103202.2
805;205;15;2023-01-15;153;18;74749.68
806;206;15;2023-01-15;417;41;613473.72
807;207;15;2023-01-15;4;0;3936.36
808;208;15;2023-01-15;286;28;222405.04
809;209;15;2023-01-15;325;12;41401.75
810;210;15;2023-01-15;53;5;56233.53
811;211;15;2023-01-15;168;49;237553.68
812;212;15;2023-01-15;414;19;346323.42
813;213;15;2023-01-15;198;14;107454.6
814;214;15;2023-01-15;156;42;869857.56
815;215;15;2023-01-15;60;17;173161.8
816;216;15;2023-01-15;293;22;225697.9
817;217;15;2023-01-15;448;49;526314.88
818;218;15;2023-01-15;473;2;74256.27
819;219;15;2023-01-15;352;46;2434530.56
820;220;15;2023-01-15;377;50;186637.62
821;221;15;2023-01-15;114;37;64577.58
822;222;15;2023-01-15;351;5;180494.73
823;223;15;2023-01-15;165;12;14429.25
824;224;15;2023-01-15;71;27;10471.08
825;225;15;2023-01-15;62;3;17519.96
826;226;15;2023-01-15;109;28;135903.38
827;227;15;2023-01-15;73;8;56631.21
828;228;15;2023-01-15;320;3;141065.6
829;229;15;2023-01-15;0;0;0.0
830;230;15;2023-01-15;178;24;134790.5
831;231;15;2023-01-15;196;39;27810.44
832;232;15;2023-01-15;134;7;291984.66
833;233;15;2023-01-15;450;1;742806.0
834;234;15;2023-01-15;94;2;201627.18
835;235;15;2023-01-15;252;12;15397.2
836;236;15;2023-01-15;91;45;64041.25
837;237;15;2023-01-15;50;11;54773.5
838;238;15;2023-01-15;473;18;330977.02
839;239;15;2023-01-15;217;43;345522.59
840;240;15;2023-01-15;280;13;418434.8
841;241;15;2023-01-15;340;43;40623.2
842;242;15;2023-01-15;153;29;30512.79
843;243;15;2023-01-15;281;13;2688987.35
844;244;15;2023-01-15;4;2;6991.92
845;245;15;2023-01-15;147;42;97715.31
846;246;15;2023-01-15;293;1;50032.68
847;247;15;2023-01-15;98;6;126222.04
848;248;15;2023-01-15;163;6;17038.39
849;249;15;2023-01-15;395;41;117808.75
850;250;15;2023-01-15;349;12;220201.55
851;251;15;2023-01-15;470;15;516788.5
852;252;15;2023-01-15;199;36;47517.22
853;253;15;2023-01-15;39;8;24461.19
854;254;15;2023-01-15;354;8;722209.56
855;255;15;2023-01-15;67;23;23415.83
856;256;15;2023-01-15;45;31;672808.05
857;257;15;2023-01-15;83;44;26994.92
858;258;15;2023-01-15;335;42;2800469.35
859;259;15;2023-01-15;81;37;107376.03
860;260;15;2023-01-15;17;10;2791.23
861;261;15;2023-01-15;62;2;12102.4
862;262;15;2023-01-15;56;21;89731.6
863;263;15;2023-01-15;333;46;188358.12
864;264;15;2023-01-15;291;50;3115574.04
865;265;15;2023-01-15;481;11;372851.96
866;266;15;2023-01-15;108;29;1235601.0
867;267;15;2023-01-15;319;6;2032588.25
868;268;15;2023-01-15;492;40;55738.68
869;269;15;2023-01-15;39;12;62125.44
870;270;15;2023-01-15;401;49;1014650.3
871;271;15;2023-01-15;455;42;1197596.4
872;272;15;2023-01-15;157;42;86668.71
873;273;15;2023-01-15;127;0;96329.5
874;274;15;2023-01-15;219;41;230309.16
875;275;15;2023-01-15;208;9;35324.64
876;276;15;2023-01-15;456;5;215263.92
877;277;15;2023-01-15;290;30;406139.2
878;278;15;2023-01-15;138;27;94665.24
879;279;15;2023-01-15;113;46;256578.93
880;280;15;2023-01-15;261;43;86753.79
881;281;15;2023-01-15;429;22;336897.99
882;282;15;2023-01-15;229;12;265001.09
883;283;15;2023-01-15;342;31;2092219.2
884;284;15;2023-01-15;67;25;41467.64
885;285;15;2023-01-15;186;44;16961.34
886;286;15;2023-01-15;407;28;718212.55
887;287;15;2023-01-15;67;22;14245.54
888;288;15;2023-01-15;382;3;394621.28
889;289;15;2023-01-15;1;1;14301.76
890;290;15;2023-01-15;253;24;156779.04
891;291;15;2023-01-15;50;1;125093.5
892;292;15;2023-01-15;184;26;171541.36
893;293;15;2023-01-15;27;15;146406.15
894;294;15;2023-01-15;363;41;36227.4
895;295;15;2023-01-15;175;48;242257.75
896;296;15;2023-01-15;295;14;301699.45
897;297;15;2023-01-15;164;27;8472.24
898;298;15;2023-01-15;56;5;75181.68
899;299;15;2023-01-15;239;34;575131.99
900;300;15;2023-01-15;161;6;63735.07
901;1;22;2023-01-22;191;3;927354.66
902;2;22;2023-01-22;104;4;1405536.08
903;3;22;2023-01-22;152;9;765725.84
904;4;22;2023-01-22;109;25;1333132.13
905;5;22;2023-01-22;177;25;2074047.06
906;6;22;2023-01-22;327;46;3246001.47
907;7;22;2023-01-22;177;25;563235.24
908;8;22;2023-01-22;147;20;703137.75
909;9;22;2023-01-22;135;7;146504.7
910;10;22;2023-01-22;248;23;2875064.0
911;11;22;2023-01-22;109;46;865124.28
912;12;22;2023-01-22;153;5;494805.06
913;13;22;2023-01-22;233;23;2560828.44
914;14;22;2023-01-22;118;3;75437.4
915;15;22;2023-01-22;422;30;1640103.0
916;16;22;2023-01-22;201;25;830624.46
917;17;22;2023-01-22;487;37;2797625.07
918;18;22;2023-01-22;107;38;940451.89
919;19;22;2023-01-22;344;39;1580177.76
920;20;22;2023-01-22;188;19;465540.64
921;21;22;2023-01-22;64;28;333523.2
922;22;22;2023-01-22;195;2;2797230.15
923;23;22;2023-01-22;435;21;4891448.85
924;24;22;2023-01-22;126;24;1360265.76
925;25;22;2023-01-22;398;2;511223.04
926;26;22;2023-01-22;91;3;103652.64
927;27;22;2023-01-22;305;44;505333.15
928;28;22;2023-01-22;351;2;448076.07
929;29;22;2023-01-22;176;39;349970.72
930;30;22;2023-01-22;326;21;379763.92
931;31;22;2023-01-22;264;15;51849.6
932;32;22;2023-01-22;198;27;162698.58
933;33;22;2023-01-22;181;10;58341.73
934;34;22;2023-01-22;468;28;503081.28
935;35;22;2023-01-22;184;13;155636.4
936;36;22;2023-01-22;226;34;63006.54
937;37;22;2023-01-22;414;39;355013.28
938;38;22;2023-01-22;296;20;524509.04
939;39;22;2023-01-22;402;2;695737.38
940;40;22;2023-01-22;54;17;68845.68
941;41;22;2023-01-22;195;46;127153.65
942;42;22;2023-01-22;4;1;2217.76
943;43;22;2023-01-22;116;15;221571.6
944;44;22;2023-01-22;297;21;72934.29
945;45;22;2023-01-22;73;40;15348.98
946;46;22;2023-01-22;233;20;91252.12
947;47;22;2023-01-22;421;5;114495.16
948;48;22;2023-01-22;213;14;27048.87
949;49;22;2023-01-22;385;43;846176.1
950;50;22;2023-01-22;112;43;251534.08
951;51;22;2023-01-22;102;28;232292.76
952;52;22;2023-01-22;172;8;319154.6
953;53;22;2023-01-22;149;21;389703.54
954;54;22;2023-01-22;348;19;305808.48
955;55;22;2023-01-22;47;27;97522.18
956;56;22;2023-01-22;332;3;230305.08
957;57;22;2023-01-22;381;31;784669.5
958;58;22;2023-01-22;109;27;164770.94
959;59;22;2023-01-22;431;20;556649.43
960;60;22;2023-01-22;286;43;688484.94
961;61;22;2023-01-22;348;25;310304.64
962;62;22;2023-01-22;251;47;155233.46
963;63;22;2023-01-22;318;22;158945.94
964;64;22;2023-01-22;483;5;75642.63
965;65;22;2023-01-22;287;28;44780.61
966;66;22;2023-01-22;142;47;36317.92
967;67;22;2023-01-22;223;5;114878.45
968;68;22;2023-01-22;290;0;224138.1
969;69;22;2023-01-22;462;31;292774.02
970;70;22;2023-01-22;11;7;5069.35
971;71;22;2023-01-22;113;25;76940.57
972;72;22;2023-01-22;43;36;2698.25
973;73;22;2023-01-22;426;23;137627.82
974;74;22;2023-01-22;41;33;17955.95
975;75;22;2023-01-22;481;46;165786.27
976;76;22;2023-01-22;477;41;167064.48
977;77;22;2023-01-22;270;34;103059.0
978;78;22;2023-01-22;366;1;101173.38
979;79;22;2023-01-22;209;23;50118.2
980;80;22;2023-01-22;251;0;145592.55
981;81;22;2023-01-22;372;9;38881.44
982;82;22;2023-01-22;102;9;34683.06
983;83;22;2023-01-22;324;39;37904.76
984;84;22;2023-01-22;439;28;29237.4
985;85;22;2023-01-22;266;47;164467.8
986;86;22;2023-01-22;329;49;212369.5
987;87;22;2023-01-22;420;46;585211.2
988;88;22;2023-01-22;216;40;155941.2
989;89;22;2023-01-22;281;12;372532.94
990;90;22;2023-01-22;0;0;0.0
991;91;22;2023-01-22;259;4;310504.74
992;92;22;2023-01-22;301;22;63709.66
993;93;22;2023-01-22;395;10;310110.55
994;94;22;2023-01-22;1;0;1215.8
995;95;22;2023-01-22;267;9;283142.82
996;96;22;2023-01-22;433;35;491939.96
997;97;22;2023-01-22;493;40;414026.33
998;98;22;2023-01-22;305;7;165090.4
999;99;22;2023-01-22;411;18;145913.22
1000;100;22;2023-01-22;146;23;95932.22
1001;101;22;2023-01-22;341;22;82238.97
1002;102;22;2023-01-22;102;40;132162.42
1003;103;22;2023-01-22;149;15;37854.94
1004;104;22;2023-01-22;472;32;137021.6
1005;105;22;2023-01-22;54;22;5031.72
1006;106;22;2023-01-22;83;11;17860.77
1007;107;22;2023-01-22;213;20;53852.79
1008;108;22;2023-01-22;75;26;17790.75
1009;109;22;2023-01-22;333;25;86190.39
1010;110;22;2023-01-22;328;29;73649.12
1011;111;22;2023-01-22;48;13;6513.6
1012;112;22;2023-01-22;269;45;78469.99
1013;113;22;2023-01-22;288;7;61081.92
1014;114;22;2023-01-22;173;49;33733.27
1015;115;22;2023-01-22;274;18;53777.98
1016;116;22;2023-01-22;357;27;36845.97
1017;117;22;2023-01-22;473;16;131191.28
1018;118;22;2023-01-22;231;14;2970084.81
1019;119;22;2023-01-22;406;8;58500.54
1020;120;22;2023-01-22;217;21;32823.42
1021;121;22;2023-01-22;77;45;375388.09
1022;122;22;2023-01-22;251;40;535021.56
1023;123;22;2023-01-22;407;22;311823.05
1024;124;22;2023-01-22;24;6;9188.16
1025;125;22;2023-01-22;104;12;72236.32
1026;126;22;2023-01-22;207;13;77734.71
1027;127;22;2023-01-22;37;20;71401.86
1028;128;22;2023-01-22;356;21;3070617.48
1029;129;22;2023-01-22;286;43;4123233.4
1030;130;22;2023-01-22;129;50;181109.55
1031;131;22;2023-01-22;160;47;237465.6
1032;132;22;2023-01-22;198;43;66601.26
1033;133;22;2023-01-22;294;4;48715.8
1034;134;22;2023-01-22;458;16;1059798.26
1035;135;22;2023-01-22;126;8;35193.06
1036;136;22;2023-01-22;346;16;60293.96
1037;137;22;2023-01-22;470;2;1186472.7
1038;138;22;2023-01-22;125;22;1078423.75
1039;139;22;2023-01-22;302;18;564649.4
1040;140;22;2023-01-22;178;29;33401.7
1041;141;22;2023-01-22;266;44;25349.8
1042;142;22;2023-01-22;466;47;86345.14
1043;143;22;2023-01-22;378;7;633150.0
1044;144;22;2023-01-22;194;32;1229263.54
1045;145;22;2023-01-22;80;4;1001765.6
1046;146;22;2023-01-22;383;27;189699.9
1047;147;22;2023-01-22;240;30;378180.0
1048;148;22;2023-01-22;79;46;17874.54
1049;149;22;2023-01-22;219;36;28897.05
1050;150;22;2023-01-22;400;23;116392.0
1051;151;22;2023-01-22;4;4;1197.84
1052;152;22;2023-01-22;262;48;41935.72
1053;153;22;2023-01-22;422;41;69275.52
1054;154;22;2023-01-22;357;29;351341.55
1055;155;22;2023-01-22;305;27;96059.75
1056;156;22;2023-01-22;24;15;106463.28
1057;157;22;2023-01-22;68;22;363170.32
1058;158;22;2023-01-22;203;39;173500.04
1059;159;22;2023-01-22;217;6;182060.83
1060;160;22;2023-01-22;88;9;46031.92
1061;161;22;2023-01-22;367;49;4310638.87
1062;162;22;2023-01-22;176;34;276156.32
1063;163;22;2023-01-22;118;7;48259.64
1064;164;22;2023-01-22;197;31;228378.16
1065;165;22;2023-01-22;309;46;3920638.35
1066;166;22;2023-01-22;173;5;33837.07
1067;167;22;2023-01-22;168;17;272450.64
1068;168;22;2023-01-22;315;34;87736.95
1069;169;22;2023-01-22;103;30;44883.28
1070;170;22;2023-01-22;371;27;4542427.54
1071;171;22;2023-01-22;43;41;11667.62
1072;172;22;2023-01-22;176;28;116594.72
1073;173;22;2023-01-22;186;47;21719.22
1074;174;22;2023-01-22;163;6;212110.27
1075;175;22;2023-01-22;129;4;102885.24
1076;176;22;2023-01-22;57;0;58427.28
1077;177;22;2023-01-22;315;12;424516.05
1078;178;22;2023-01-22;394;9;93846.86
1079;179;22;2023-01-22;300;37;101769.0
1080;180;22;2023-01-22;313;45;44564.94
1081;181;22;2023-01-22;384;29;28400.64
1082;182;22;2023-01-22;52;8;71269.12
1083;183;22;2023-01-22;423;2;548017.65
1084;184;22;2023-01-22;159;45;132229.17
1085;185;22;2023-01-22;292;37;147585.56
1086;186;22;2023-01-22;354;48;485847.3
1087;187;22;2023-01-22;280;15;61440.4
1088;188;22;2023-01-22;108;16;132660.72
1089;189;22;2023-01-22;225;44;56130.75
1090;190;22;2023-01-22;289;28;38410.99
1091;191;22;2023-01-22;37;23;5594.4
1092;192;22;2023-01-22;438;20;130357.56
1093;193;22;2023-01-22;256;35;525232.64
1094;194;22;2023-01-22;109;35;104008.89
1095;195;22;2023-01-22;108;28;56246.4
1096;196;22;2023-01-22;478;7;367911.82
1097;197;22;2023-01-22;428;38;43429.16
1098;198;22;2023-01-22;72;12;68646.24
1099;199;22;2023-01-22;205;31;155994.75
1100;200;22;2023-01-22;471;17;930747.81
1101;201;22;2023-01-22;429;49;53393.34
1102;202;22;2023-01-22;78;27;871756.86
1103;203;22;2023-01-22;385;40;83194.65
1104;204;22;2023-01-22;138;21;34317.84
1105;205;22;2023-01-22;238;19;116277.28
1106;206;22;2023-01-22;356;28;523732.96
1107;207;22;2023-01-22;251;17;247006.59
1108;208;22;2023-01-22;160;32;124422.4
1109;209;22;2023-01-22;66;27;8407.74
1110;210;22;2023-01-22;210;13;222812.1
1111;211;22;2023-01-22;493;50;697106.93
1112;212;22;2023-01-22;295;47;246776.35
1113;213;22;2023-01-22;61;37;33104.7
1114;214;22;2023-01-22;315;30;1756443.15
1115;215;22;2023-01-22;50;38;144301.5
1116;216;22;2023-01-22;97;48;74719.1
1117;217;22;2023-01-22;58;42;68138.98
1118;218;22;2023-01-22;89;13;13972.11
1119;219;22;2023-01-22;63;48;435725.64
1120;220;22;2023-01-22;256;40;126735.36
1121;221;22;2023-01-22;474;23;268506.78
1122;222;22;2023-01-22;156;49;80219.88
1123;223;22;2023-01-22;194;3;16965.3
1124;224;22;2023-01-22;334;17;49258.32
1125;225;22;2023-01-22;367;41;103706.86
1126;226;22;2023-01-22;249;31;310458.18
1127;227;22;2023-01-22;50;16;38788.5
1128;228;22;2023-01-22;413;41;182062.79
1129;229;22;2023-01-22;84;25;76245.12
1130;230;22;2023-01-22;160;10;121160.0
1131;231;22;2023-01-22;202;27;28661.78
1132;232;22;2023-01-22;486;17;1058989.14
1133;233;22;2023-01-22;233;50;384608.44
1134;234;22;2023-01-22;71;6;152292.87
1135;235;22;2023-01-22;143;43;8737.3
1136;236;22;2023-01-22;39;29;27446.25
1137;237;22;2023-01-22;33;26;36150.51
1138;238;22;2023-01-22;290;12;202924.6
1139;239;22;2023-01-22;256;14;407621.12
1140;240;22;2023-01-22;221;30;330264.61
1141;241;22;2023-01-22;33;25;3942.84
1142;242;22;2023-01-22;323;9;64415.89
1143;243;22;2023-01-22;374;18;3578936.9
1144;244;22;2023-01-22;119;20;208009.62
1145;245;22;2023-01-22;476;46;316411.48
1146;246;22;2023-01-22;60;43;10245.6
1147;247;22;2023-01-22;316;38;407001.68
1148;248;22;2023-01-22;346;47;36167.38
1149;249;22;2023-01-22;7;4;2087.75
1150;250;22;2023-01-22;348;13;219570.6
1151;251;22;2023-01-22;193;27;212213.15
1152;252;22;2023-01-22;314;5;74976.92
1153;253;22;2023-01-22;494;9;309841.74
1154;254;22;2023-01-22;166;19;338663.24
1155;255;22;2023-01-22;138;13;48229.62
1156;256;22;2023-01-22;204;13;3050063.16
1157;257;22;2023-01-22;377;17;122615.48
1158;258;22;2023-01-22;443;28;3703307.23
1159;259;22;2023-01-22;399;47;528926.37
1160;260;22;2023-01-22;299;41;49092.81
1161;261;22;2023-01-22;362;13;70662.4
1162;262;22;2023-01-22;224;40;358926.4
1163;263;22;2023-01-22;350;16;197974.0
1164;264;22;2023-01-22;65;13;695918.6
1165;265;22;2023-01-22;246;4;190689.36
1166;266;22;2023-01-22;194;30;2219505.5
1167;267;22;2023-01-22;83;30;528855.25
1168;268;22;2023-01-22;453;13;51320.37
1169;269;22;2023-01-22;273;26;434878.08
1170;270;22;2023-01-22;437;50;1105741.1
1171;271;22;2023-01-22;198;30;521151.84
1172;272;22;2023-01-22;332;7;183273.96
1173;273;22;2023-01-22;70;14;53095.0
1174;274;22;2023-01-22;208;48;218741.12
1175;275;22;2023-01-22;112;19;19020.96
1176;276;22;2023-01-22;420;15;198269.4
1177;277;22;2023-01-22;31;19;43414.88
1178;278;22;2023-01-22;239;1;163949.22
1179;279;22;2023-01-22;495;41;1123951.95
1180;280;22;2023-01-22;313;11;104038.07
1181;281;22;2023-01-22;241;13;189259.71
1182;282;22;2023-01-22;498;39;576290.58
1183;283;22;2023-01-22;493;20;3015976.8
1184;284;22;2023-01-22;133;18;82316.36
1185;285;22;2023-01-22;12;6;1094.28
1186;286;22;2023-01-22;165;18;291167.25
1187;287;22;2023-01-22;332;9;70589.84
1188;288;22;2023-01-22;311;49;321275.44
1189;289;22;2023-01-22;304;7;4347735.04
1190;290;22;2023-01-22;96;36;59489.28
1191;291;22;2023-01-22;467;48;1168373.29
1192;292;22;2023-01-22;113;39;105348.77
1193;293;22;2023-01-22;252;46;1366457.4
1194;294;22;2023-01-22;443;1;44211.4
1195;295;22;2023-01-22;183;21;253332.39
1196;296;22;2023-01-22;307;27;313971.97
1197;297;22;2023-01-22;85;24;4391.1
1198;298;22;2023-01-22;256;6;343687.68
1199;299;22;2023-01-22;370;14;890371.7
1200;300;22;2023-01-22;118;44;46712.66
1201;1;29;2023-01-29;358;28;1738183.08
1202;2;29;2023-01-29;360;41;4865317.2
1203;3;29;2023-01-29;306;38;1541527.02
1204;4;29;2023-01-29;88;40;1076290.16
1205;5;29;2023-01-29;106;21;1242084.68
1206;6;29;2023-01-29;245;11;2432019.45
1207;7;29;2023-01-29;28;5;89099.36
1208;8;29;2023-01-29;257;17;1229295.25
1209;9;29;2023-01-29;380;47;412383.6
